년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201707-201712,대전광역시,대덕구,일반용,12142,185118133,13.36
201707-201712,대전광역시,대덕구,합계,13757,1385702550,
201707-201712,대전광역시,동구,일반용,14135,195284771,44.21
201707-201712,대전광역시,동구,합계,19793,441687949,
201707-201712,대전광역시,서구,일반용,20733,517866153,55.48
201707-201712,대전광역시,서구,합계,27599,933467880,
201707-201712,대전광역시,유성구,일반용,15726,581951559,38.35
201707-201712,대전광역시,유성구,합계,17434,1517315207,
201707-201712,대전광역시,중구,일반용,15747,260436677,54.42
201707-201712,대전광역시,중구,합계,17101,478541378,
