년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201701-201706,전라북도,고창군,일반용,4429,50992633,17.6
201701-201706,전라북도,고창군,합계,9729,289769658,
201701-201706,전라북도,군산시,일반용,20198,296180539,6.94
201701-201706,전라북도,군산시,합계,22736,4265125155,
201701-201706,전라북도,김제시,일반용,6281,78819257,15.92
201701-201706,전라북도,김제시,합계,12403,495046478,
201701-201706,전라북도,남원시,일반용,7220,80274486,26.32
201701-201706,전라북도,남원시,합계,12602,304949929,
201701-201706,전라북도,무주군,일반용,2592,44462044,40.83
201701-201706,전라북도,무주군,합계,4441,108901748,
201701-201706,전라북도,부안군,일반용,5429,66286766,27.38
201701-201706,전라북도,부안군,합계,8677,242120338,
201701-201706,전라북도,순창군,일반용,2216,21490941,16.81
201701-201706,전라북도,순창군,합계,5672,127866391,
201701-201706,전라북도,완주군,일반용,6823,102185715,12.21
201701-201706,전라북도,완주군,합계,10907,836575647,
201701-201706,전라북도,익산시,일반용,20303,246100971,15.62
201701-201706,전라북도,익산시,합계,27715,1575990513,
201701-201706,전라북도,임실군,일반용,2235,28328267,18.3
201701-201706,전라북도,임실군,합계,5327,154835643,
201701-201706,전라북도,장수군,일반용,1596,19068411,15.57
201701-201706,전라북도,장수군,합계,4241,122483300,
201701-201706,전라북도,전주시,일반용,44813,630001645,29.11
201701-201706,전라북도,전주시,합계,44462,2163903978,
201701-201706,전라북도,정읍시,일반용,8904,92054572,12.82
201701-201706,전라북도,정읍시,합계,15902,717880098,
201701-201706,전라북도,진안군,일반용,1982,22348222,21.98
201701-201706,전라북도,진안군,합계,4780,101669867,
