년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201601-201606,대전광역시,대덕구,일반용,12140,175808719,12.53
201601-201606,대전광역시,대덕구,합계,13047,1403606259,
201601-201606,대전광역시,동구,일반용,14134,189278947,41.35
201601-201606,대전광역시,동구,합계,18502,457727138,
201601-201606,대전광역시,서구,일반용,20430,488397362,53.81
201601-201606,대전광역시,서구,합계,25602,907604446,
201601-201606,대전광역시,유성구,일반용,14829,532857249,37.73
201601-201606,대전광역시,유성구,합계,16586,1412357760,
201601-201606,대전광역시,중구,일반용,15804,258078628,52.16
201601-201606,대전광역시,중구,합계,16700,494737453,
