년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201607-201612,충청남도,계룡시,일반용,1692,60410019,50.02
201607-201612,충청남도,계룡시,합계,1261,120767901,
201607-201612,충청남도,공주시,일반용,9574,121353942,23.47
201607-201612,충청남도,공주시,합계,14566,517167445,
201607-201612,충청남도,금산군,일반용,5148,52675288,11.01
201607-201612,충청남도,금산군,합계,8564,478557995,
201607-201612,충청남도,논산시,일반용,10124,122137153,19.63
201607-201612,충청남도,논산시,합계,16411,622353081,
201607-201612,충청남도,당진시,일반용,13490,159978530,2.72
201607-201612,충청남도,당진시,합계,19955,5886959421,
201607-201612,충청남도,보령시,일반용,10388,133351549,22.49
201607-201612,충청남도,보령시,합계,13873,592859831,
201607-201612,충청남도,부여군,일반용,4993,56465930,19.51
201607-201612,충청남도,부여군,합계,11692,289381781,
201607-201612,충청남도,서산시,일반용,13075,185960353,5.09
201607-201612,충청남도,서산시,합계,18142,3652960757,
201607-201612,충청남도,서천군,일반용,4922,56294358,10.35
201607-201612,충청남도,서천군,합계,8731,544051366,
201607-201612,충청남도,아산시,일반용,19242,288324440,4.52
201607-201612,충청남도,아산시,합계,23278,6379637310,
201607-201612,충청남도,연기군,일반용,1,7048,100.0
201607-201612,충청남도,연기군,합계,0,7048,
201607-201612,충청남도,예산군,일반용,6989,79546381,15.39
201607-201612,충청남도,예산군,합계,12221,516969177,
201607-201612,충청남도,천안시,일반용,38058,651087671,17.13
201607-201612,충청남도,천안시,합계,43324,3800409029,
201607-201612,충청남도,청양군,일반용,2759,24870098,16.55
201607-201612,충청남도,청양군,합계,6387,150299687,
201607-201612,충청남도,태안군,일반용,8860,96328248,20.82
201607-201612,충청남도,태안군,합계,10365,462621691,
201607-201612,충청남도,홍성군,일반용,7591,96175892,23.0
201607-201612,충청남도,홍성군,합계,12362,418143208,
