년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201501-201506,울산광역시,남구,일반용,24996,381722624,5.2
201501-201506,울산광역시,남구,합계,22149,7343610307,
201501-201506,울산광역시,동구,일반용,8120,116783594,13.08
201501-201506,울산광역시,동구,합계,9656,893180229,
201501-201506,울산광역시,북구,일반용,8068,130261279,10.72
201501-201506,울산광역시,북구,합계,7885,1215505157,
201501-201506,울산광역시,울주군,일반용,14144,183989175,3.54
201501-201506,울산광역시,울주군,합계,17487,5192645249,
201501-201506,울산광역시,중구,일반용,13097,154833931,44.92
201501-201506,울산광역시,중구,합계,14818,344696253,
