년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201201-201206,전라남도,강진군,일반용,2688,29847592,22.64
201201-201206,전라남도,강진군,합계,5673,131814955,
201201-201206,전라남도,고흥군,일반용,4969,44312678,19.74
201201-201206,전라남도,고흥군,합계,11936,224534978,
201201-201206,전라남도,곡성군,일반용,1853,20389347,9.55
201201-201206,전라남도,곡성군,합계,4509,213580842,
201201-201206,전라남도,광양시,일반용,9273,121763609,4.64
201201-201206,전라남도,광양시,합계,11557,2621432148,
201201-201206,전라남도,구례군,일반용,2078,26802183,33.57
201201-201206,전라남도,구례군,합계,4455,79843781,
201201-201206,전라남도,나주시,일반용,5297,68935335,15.51
201201-201206,전라남도,나주시,합계,10857,444529587,
201201-201206,전라남도,담양군,일반용,3137,41649488,17.18
201201-201206,전라남도,담양군,합계,6596,242376392,
201201-201206,전라남도,목포시,일반용,17910,251246068,49.58
201201-201206,전라남도,목포시,합계,14828,506711249,
201201-201206,전라남도,무안군,일반용,4367,59612648,23.76
201201-201206,전라남도,무안군,합계,9611,250877872,
201201-201206,전라남도,보성군,일반용,3225,33697558,25.92
201201-201206,전라남도,보성군,합계,8108,130025051,
201201-201206,전라남도,순천시,일반용,16463,239926246,27.15
201201-201206,전라남도,순천시,합계,20795,883642400,
201201-201206,전라남도,신안군,일반용,2697,26224914,21.78
201201-201206,전라남도,신안군,합계,7450,120405586,
201201-201206,전라남도,여수시,일반용,19499,263732257,4.81
201201-201206,전라남도,여수시,합계,22883,5480857936,
201201-201206,전라남도,영광군,일반용,4025,45237650,15.45
201201-201206,전라남도,영광군,합계,7453,292870866,
201201-201206,전라남도,영암군,일반용,3699,54162396,7.57
201201-201206,전라남도,영암군,합계,7337,715256194,
201201-201206,전라남도,완도군,일반용,4579,42781349,11.66
201201-201206,전라남도,완도군,합계,7093,366850932,
201201-201206,전라남도,장성군,일반용,2802,48523415,16.06
201201-201206,전라남도,장성군,합계,5592,302226104,
201201-201206,전라남도,장흥군,일반용,2794,30890421,20.48
201201-201206,전라남도,장흥군,합계,5958,150841157,
201201-201206,전라남도,진도군,일반용,2413,20585557,15.61
201201-201206,전라남도,진도군,합계,5636,131884907,
201201-201206,전라남도,함평군,일반용,2012,23538669,15.42
201201-201206,전라남도,함평군,합계,5636,152669141,
201201-201206,전라남도,해남군,일반용,5483,62714330,17.77
201201-201206,전라남도,해남군,합계,11515,353014665,
201201-201206,전라남도,화순군,일반용,3719,64903284,25.92
201201-201206,전라남도,화순군,합계,7213,250409487,
