년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201701-201706,충청북도,괴산군,일반용,3332,42974794,16.38
201701-201706,충청북도,괴산군,합계,7336,262437096,
201701-201706,충청북도,단양군,일반용,3349,42951479,4.46
201701-201706,충청북도,단양군,합계,5397,963821258,
201701-201706,충청북도,보은군,일반용,2873,34602906,19.75
201701-201706,충청북도,보은군,합계,6671,175224622,
201701-201706,충청북도,영동군,일반용,3862,40711951,18.38
201701-201706,충청북도,영동군,합계,9306,221453696,
201701-201706,충청북도,옥천군,일반용,3919,47727183,14.87
201701-201706,충청북도,옥천군,합계,8246,320930112,
201701-201706,충청북도,음성군,일반용,8771,119062337,8.28
201701-201706,충청북도,음성군,합계,13002,1437152774,
201701-201706,충청북도,제천시,일반용,11813,138973753,17.63
201701-201706,충청북도,제천시,합계,15286,788494964,
201701-201706,충청북도,증평군,일반용,2881,34934744,13.64
201701-201706,충청북도,증평군,합계,3835,256199564,
201701-201706,충청북도,진천군,일반용,6195,98680242,8.59
201701-201706,충청북도,진천군,합계,8909,1149249290,
201701-201706,충청북도,청주시,일반용,51763,806887711,14.27
201701-201706,충청북도,청주시,합계,67860,5652992904,
201701-201706,충청북도,충주시,일반용,16454,234974448,19.98
201701-201706,충청북도,충주시,합계,25384,1175827947,
