년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201407-201412,충청남도,계룡시,일반용,1596,58028071,49.79
201407-201412,충청남도,계룡시,합계,1166,116547014,
201407-201412,충청남도,공주시,일반용,9185,108790695,23.28
201407-201412,충청남도,공주시,합계,13952,467298507,
201407-201412,충청남도,금산군,일반용,5034,49247092,10.69
201407-201412,충청남도,금산군,합계,8196,460795367,
201407-201412,충청남도,논산시,일반용,9734,109889476,19.01
201407-201412,충청남도,논산시,합계,15661,578006038,
201407-201412,충청남도,당진시,일반용,12621,145711371,2.43
201407-201412,충청남도,당진시,합계,18398,5995924104,
201407-201412,충청남도,보령시,일반용,9893,118349393,24.91
201407-201412,충청남도,보령시,합계,12623,475143959,
201407-201412,충청남도,부여군,일반용,4860,51798366,19.8
201407-201412,충청남도,부여군,합계,11130,261630463,
201407-201412,충청남도,서산시,일반용,12036,150825678,4.18
201407-201412,충청남도,서산시,합계,16890,3606496978,
201407-201412,충청남도,서천군,일반용,4754,51750333,9.36
201407-201412,충청남도,서천군,합계,8454,553021388,
201407-201412,충청남도,아산시,일반용,17275,251767474,4.21
201407-201412,충청남도,아산시,합계,21432,5986632150,
201407-201412,충청남도,연기군,일반용,1,12059,100.0
201407-201412,충청남도,연기군,합계,0,12059,
201407-201412,충청남도,예산군,일반용,6681,73333114,17.45
201407-201412,충청남도,예산군,합계,11700,420149579,
201407-201412,충청남도,천안시,일반용,35820,583261018,15.31
201407-201412,충청남도,천안시,합계,41291,3808632282,
201407-201412,충청남도,청양군,일반용,2613,22725258,16.75
201407-201412,충청남도,청양군,합계,6081,135639608,
201407-201412,충청남도,태안군,일반용,8382,86989906,31.22
201407-201412,충청남도,태안군,합계,9772,278674909,
201407-201412,충청남도,홍성군,일반용,7100,86391139,22.75
201407-201412,충청남도,홍성군,합계,11888,379790834,
