년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201501-201506,충청남도,계룡시,일반용,1621,57734438,50.13
201501-201506,충청남도,계룡시,합계,1177,115165317,
201501-201506,충청남도,공주시,일반용,9271,119925668,22.85
201501-201506,충청남도,공주시,합계,14107,524795945,
201501-201506,충청남도,금산군,일반용,5071,53228080,10.83
201501-201506,충청남도,금산군,합계,8263,491304574,
201501-201506,충청남도,논산시,일반용,9865,119076754,17.98
201501-201506,충청남도,논산시,합계,15902,662310603,
201501-201506,충청남도,당진시,일반용,12906,159005290,2.86
201501-201506,충청남도,당진시,합계,18780,5566245846,
201501-201506,충청남도,보령시,일반용,9958,127428312,23.48
201501-201506,충청남도,보령시,합계,12727,542794749,
201501-201506,충청남도,부여군,일반용,4881,54082343,17.22
201501-201506,충청남도,부여군,합계,11264,314092591,
201501-201506,충청남도,서산시,일반용,12266,164597341,4.73
201501-201506,충청남도,서산시,합계,17106,3479063829,
201501-201506,충청남도,서천군,일반용,4795,56139873,8.62
201501-201506,충청남도,서천군,합계,8498,650960925,
201501-201506,충청남도,아산시,일반용,17931,275836679,4.53
201501-201506,충청남도,아산시,합계,22000,6094990717,
201501-201506,충청남도,연기군,일반용,1,8502,100.0
201501-201506,충청남도,연기군,합계,0,8502,
201501-201506,충청남도,예산군,일반용,6783,79801855,16.3
201501-201506,충청남도,예산군,합계,11813,489605266,
201501-201506,충청남도,천안시,일반용,36497,625101861,16.21
201501-201506,충청남도,천안시,합계,41804,3855118689,
201501-201506,충청남도,청양군,일반용,2659,25279144,16.92
201501-201506,충청남도,청양군,합계,6128,149438873,
201501-201506,충청남도,태안군,일반용,8491,93255511,27.28
201501-201506,충청남도,태안군,합계,9892,341867790,
201501-201506,충청남도,홍성군,일반용,7272,93005196,22.07
201501-201506,충청남도,홍성군,합계,11999,421490812,
