년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201607-201612,대전광역시,대덕구,일반용,12191,182598471,13.06
201607-201612,대전광역시,대덕구,합계,13089,1398683295,
201607-201612,대전광역시,동구,일반용,14195,194409310,43.76
201607-201612,대전광역시,동구,합계,18698,444225011,
201607-201612,대전광역시,서구,일반용,20573,510613481,54.83
201607-201612,대전광역시,서구,합계,26024,931234560,
201607-201612,대전광역시,유성구,일반용,15271,569508878,39.77
201607-201612,대전광역시,유성구,합계,16843,1431863283,
201607-201612,대전광역시,중구,일반용,15859,270021817,54.27
201607-201612,대전광역시,중구,합계,16834,497593641,
