년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201701-201706,경상북도,경산시,일반용,16604,218945591,15.87
201701-201706,경상북도,경산시,합계,25551,1379735156,
201701-201706,경상북도,경주시,일반용,24051,326876765,15.79
201701-201706,경상북도,경주시,합계,33008,2070342724,
201701-201706,경상북도,고령군,일반용,3023,30560477,4.66
201701-201706,경상북도,고령군,합계,5224,656135335,
201701-201706,경상북도,구미시,일반용,26755,356821299,7.34
201701-201706,경상북도,구미시,합계,33948,4860285958,
201701-201706,경상북도,군위군,일반용,1984,27132997,16.28
201701-201706,경상북도,군위군,합계,4866,166628775,
201701-201706,경상북도,김천시,일반용,9999,135407416,11.93
201701-201706,경상북도,김천시,합계,17712,1134606276,
201701-201706,경상북도,문경시,일반용,6237,75001591,25.2
201701-201706,경상북도,문경시,합계,10450,297679455,
201701-201706,경상북도,봉화군,일반용,2751,26453808,2.74
201701-201706,경상북도,봉화군,합계,6975,966685550,
201701-201706,경상북도,상주시,일반용,7445,84042471,23.32
201701-201706,경상북도,상주시,합계,16556,360319067,
201701-201706,경상북도,성주군,일반용,3978,40423808,7.7
201701-201706,경상북도,성주군,합계,8596,524849403,
201701-201706,경상북도,안동시,일반용,13220,182376398,32.29
201701-201706,경상북도,안동시,합계,20872,564735674,
201701-201706,경상북도,영덕군,일반용,5001,61696035,40.26
201701-201706,경상북도,영덕군,합계,6908,153236995,
201701-201706,경상북도,영양군,일반용,1486,13949416,24.11
201701-201706,경상북도,영양군,합계,4066,57864980,
201701-201706,경상북도,영주시,일반용,9486,104105415,13.91
201701-201706,경상북도,영주시,합계,13721,748424260,
201701-201706,경상북도,영천시,일반용,7885,97467689,12.59
201701-201706,경상북도,영천시,합계,14533,774340015,
201701-201706,경상북도,예천군,일반용,3289,40683944,25.1
201701-201706,경상북도,예천군,합계,9317,162100457,
201701-201706,경상북도,울릉군,일반용,1685,17807065,62.17
201701-201706,경상북도,울릉군,합계,1315,28642176,
201701-201706,경상북도,울진군,일반용,5285,96748368,29.66
201701-201706,경상북도,울진군,합계,8776,326156078,
201701-201706,경상북도,의성군,일반용,4010,38104845,18.18
201701-201706,경상북도,의성군,합계,11597,209622299,
201701-201706,경상북도,청도군,일반용,3713,43882505,18.41
201701-201706,경상북도,청도군,합계,9402,238339606,
201701-201706,경상북도,청송군,일반용,2624,28558926,28.51
201701-201706,경상북도,청송군,합계,6251,100166535,
201701-201706,경상북도,칠곡군,일반용,10402,142089728,14.05
201701-201706,경상북도,칠곡군,합계,13636,1011662144,
201701-201706,경상북도,포항시,일반용,38573,488994529,8.54
201701-201706,경상북도,포항시,합계,43236,5724475547,
