년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
202201-202206,울산광역시,남구,일반용,25219,374039728,4.66
202201-202206,울산광역시,남구,합계,22297,8031415538,
202201-202206,울산광역시,동구,일반용,7811,112079056,15.7
202201-202206,울산광역시,동구,합계,10061,713740833,
202201-202206,울산광역시,북구,일반용,10769,168786733,14.07
202201-202206,울산광역시,북구,합계,9726,1199591877,
202201-202206,울산광역시,울주군,일반용,17145,239425701,3.85
202201-202206,울산광역시,울주군,합계,21283,6217707088,
202201-202206,울산광역시,중구,일반용,13611,162154191,46.17
202201-202206,울산광역시,중구,합계,15328,351204963,
