년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201707-201712,경기도,가평군,일반용,9942,155277843,49.72
201707-201712,경기도,가평군,합계,10670,312310985,
201707-201712,경기도,고양시,일반용,40168,1014058019,44.56
201707-201712,경기도,고양시,합계,38623,2275586104,
201707-201712,경기도,과천시,일반용,2319,124252566,62.28
201707-201712,경기도,과천시,합계,2532,199501252,
201707-201712,경기도,광명시,일반용,11218,220647238,37.63
201707-201712,경기도,광명시,합계,13323,586290886,
201707-201712,경기도,광주시,일반용,25255,315885916,25.84
201707-201712,경기도,광주시,합계,29347,1222507146,
201707-201712,경기도,구리시,일반용,10355,191715222,48.54
201707-201712,경기도,구리시,합계,8816,394934579,
201707-201712,경기도,군포시,일반용,8932,214426382,28.73
201707-201712,경기도,군포시,합계,10248,746365892,
201707-201712,경기도,김포시,일반용,20451,366747522,21.07
201707-201712,경기도,김포시,합계,18953,1740785662,
201707-201712,경기도,남양주시,일반용,35007,483646615,32.73
201707-201712,경기도,남양주시,합계,30151,1477649366,
201707-201712,경기도,동두천시,일반용,6082,116638122,34.7
201707-201712,경기도,동두천시,합계,6783,336128646,
201707-201712,경기도,부천시,일반용,35714,666822372,31.42
201707-201712,경기도,부천시,합계,46880,2122142975,
201707-201712,경기도,성남시,일반용,33784,1347052422,51.5
201707-201712,경기도,성남시,합계,45193,2615680270,
201707-201712,경기도,수원시,일반용,52900,1441272542,51.27
201707-201712,경기도,수원시,합계,60944,2811227201,
201707-201712,경기도,시흥시,일반용,22965,384670978,17.83
201707-201712,경기도,시흥시,합계,25557,2157706793,
201707-201712,경기도,안산시,일반용,28905,597306928,13.8
201707-201712,경기도,안산시,합계,48446,4327101775,
201707-201712,경기도,안성시,일반용,14540,236149367,16.46
201707-201712,경기도,안성시,합계,20723,1434470036,
201707-201712,경기도,안양시,일반용,24254,610715255,46.33
201707-201712,경기도,안양시,합계,23511,1318053477,
201707-201712,경기도,양주시,일반용,13523,202457322,19.74
201707-201712,경기도,양주시,합계,13829,1025459788,
201707-201712,경기도,양평군,일반용,12192,139610721,32.24
201707-201712,경기도,양평군,합계,18525,432970439,
201707-201712,경기도,여주시,일반용,9622,165744149,24.89
201707-201712,경기도,여주시,합계,14663,665836485,
201707-201712,경기도,연천군,일반용,4949,71500248,26.52
201707-201712,경기도,연천군,합계,7386,269594053,
201707-201712,경기도,오산시,일반용,10776,185780850,29.16
201707-201712,경기도,오산시,합계,11297,637149325,
201707-201712,경기도,용인시,일반용,38557,1158849384,24.26
201707-201712,경기도,용인시,합계,39308,4776047838,
201707-201712,경기도,의왕시,일반용,5738,162226209,44.74
201707-201712,경기도,의왕시,합계,5957,362625292,
201707-201712,경기도,의정부시,일반용,21319,378958057,45.15
201707-201712,경기도,의정부시,합계,19481,839244850,
201707-201712,경기도,이천시,일반용,15992,330211730,10.74
201707-201712,경기도,이천시,합계,21054,3074978176,
201707-201712,경기도,파주시,일반용,26305,492845552,10.83
201707-201712,경기도,파주시,합계,26481,4552673939,
201707-201712,경기도,평택시,일반용,35943,704580173,15.51
201707-201712,경기도,평택시,합계,37915,4542286848,
201707-201712,경기도,포천시,일반용,17513,236580983,18.55
201707-201712,경기도,포천시,합계,19098,1275429572,
201707-201712,경기도,하남시,일반용,13470,240031089,34.82
201707-201712,경기도,하남시,합계,8633,689396969,
201707-201712,경기도,화성시,일반용,39933,968576588,10.7
201707-201712,경기도,화성시,합계,40122,9048846765,
