년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201201-201206,경기도,가평군,일반용,7786,129485682,37.64
201201-201206,경기도,가평군,합계,8919,344004833,
201201-201206,경기도,고양시,일반용,36800,963763763,42.26
201201-201206,경기도,고양시,합계,33924,2280715472,
201201-201206,경기도,과천시,일반용,2029,127793956,59.85
201201-201206,경기도,과천시,합계,2236,213512918,
201201-201206,경기도,광명시,일반용,10607,218144338,35.59
201201-201206,경기도,광명시,합계,12895,612999491,
201201-201206,경기도,광주시,일반용,20656,269167888,22.77
201201-201206,경기도,광주시,합계,20312,1182080912,
201201-201206,경기도,구리시,일반용,9804,182117092,46.03
201201-201206,경기도,구리시,합계,8148,395634734,
201201-201206,경기도,군포시,일반용,8023,175719785,23.67
201201-201206,경기도,군포시,합계,9091,742493441,
201201-201206,경기도,김포시,일반용,15737,260650845,18.13
201201-201206,경기도,김포시,합계,14556,1437444505,
201201-201206,경기도,남양주시,일반용,27146,404758227,29.23
201201-201206,경기도,남양주시,합계,24400,1384804008,
201201-201206,경기도,동두천시,일반용,5682,110891562,34.75
201201-201206,경기도,동두천시,합계,5943,319143050,
201201-201206,경기도,부천시,일반용,33839,701649825,32.45
201201-201206,경기도,부천시,합계,42607,2161922410,
201201-201206,경기도,성남시,일반용,31978,1128344566,48.19
201201-201206,경기도,성남시,합계,44327,2341259945,
201201-201206,경기도,수원시,일반용,46459,1247282423,50.24
201201-201206,경기도,수원시,합계,53284,2482882734,
201201-201206,경기도,시흥시,일반용,20934,355582479,16.66
201201-201206,경기도,시흥시,합계,22508,2134567169,
201201-201206,경기도,안산시,일반용,27258,592926030,14.73
201201-201206,경기도,안산시,합계,44304,4024354256,
201201-201206,경기도,안성시,일반용,12533,207006465,15.47
201201-201206,경기도,안성시,합계,17662,1337943730,
201201-201206,경기도,안양시,일반용,23825,563103507,43.68
201201-201206,경기도,안양시,합계,23172,1289289713,
201201-201206,경기도,양주시,일반용,12257,183832095,17.16
201201-201206,경기도,양주시,합계,12362,1071375549,
201201-201206,경기도,양평군,일반용,9672,118717707,23.15
201201-201206,경기도,양평군,합계,14701,512719574,
201201-201206,경기도,여주시,일반용,8353,141209768,20.81
201201-201206,경기도,여주시,합계,12049,678467697,
201201-201206,경기도,연천군,일반용,4709,69023433,24.29
201201-201206,경기도,연천군,합계,6570,284215458,
201201-201206,경기도,오산시,일반용,8865,155524879,25.98
201201-201206,경기도,오산시,합계,8615,598672413,
201201-201206,경기도,용인시,일반용,31790,973881704,22.6
201201-201206,경기도,용인시,합계,31369,4309837951,
201201-201206,경기도,의왕시,일반용,5136,118393523,34.41
201201-201206,경기도,의왕시,합계,5347,344032956,
201201-201206,경기도,의정부시,일반용,18966,356282493,43.82
201201-201206,경기도,의정부시,합계,16836,813128481,
201201-201206,경기도,이천시,일반용,13423,242734572,11.63
201201-201206,경기도,이천시,합계,16724,2087923572,
201201-201206,경기도,파주시,일반용,22561,398117787,10.76
201201-201206,경기도,파주시,합계,21901,3701578946,
201201-201206,경기도,평택시,일반용,28411,517924990,14.81
201201-201206,경기도,평택시,합계,29684,3496419060,
201201-201206,경기도,포천시,일반용,16278,226973613,17.09
201201-201206,경기도,포천시,합계,16462,1327944494,
201201-201206,경기도,하남시,일반용,12033,167628041,30.27
201201-201206,경기도,하남시,합계,7539,553801639,
201201-201206,경기도,화성시,일반용,29068,627036020,9.74
201201-201206,경기도,화성시,합계,29120,6437064412,
