년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201407-201412,서울특별시,강남구,일반용,48402,1720878126,73.99
201407-201412,서울특별시,강남구,합계,33090,2325824248,
201407-201412,서울특별시,강동구,일반용,19625,358000258,47.45
201407-201412,서울특별시,강동구,합계,21387,754544669,
201407-201412,서울특별시,강북구,일반용,15665,206569013,46.06
201407-201412,서울특별시,강북구,합계,21629,448462521,
201407-201412,서울특별시,강서구,일반용,22207,474060020,47.43
201407-201412,서울특별시,강서구,합계,31821,999413689,
201407-201412,서울특별시,관악구,일반용,24681,383969815,46.47
201407-201412,서울특별시,관악구,합계,39423,826336555,
201407-201412,서울특별시,광진구,일반용,20079,326118676,39.69
201407-201412,서울특별시,광진구,합계,25836,821706035,
201407-201412,서울특별시,구로구,일반용,17330,431013471,45.99
201407-201412,서울특별시,구로구,합계,20564,937239191,
201407-201412,서울특별시,금천구,일반용,12884,477044940,59.28
201407-201412,서울특별시,금천구,합계,15065,804716905,
201407-201412,서울특별시,노원구,일반용,14637,307190999,40.84
201407-201412,서울특별시,노원구,합계,17618,752245408,
201407-201412,서울특별시,도봉구,일반용,11809,173001653,38.87
201407-201412,서울특별시,도봉구,합계,15707,445046578,
201407-201412,서울특별시,동대문구,일반용,24029,331734314,46.37
201407-201412,서울특별시,동대문구,합계,24337,715358565,
201407-201412,서울특별시,동작구,일반용,16370,302312303,47.42
201407-201412,서울특별시,동작구,합계,25101,637471147,
201407-201412,서울특별시,마포구,일반용,26628,581457834,58.96
201407-201412,서울특별시,마포구,합계,24936,986240164,
201407-201412,서울특별시,서대문구,일반용,15950,289856546,47.65
201407-201412,서울특별시,서대문구,합계,19578,608291390,
201407-201412,서울특별시,서초구,일반용,29580,1069345202,60.63
201407-201412,서울특별시,서초구,합계,20572,1763781927,
201407-201412,서울특별시,성동구,일반용,15425,318007319,33.69
201407-201412,서울특별시,성동구,합계,15764,943852041,
201407-201412,서울특별시,성북구,일반용,20977,273633277,37.93
201407-201412,서울특별시,성북구,합계,25188,721501467,
201407-201412,서울특별시,송파구,일반용,28077,713735936,55.31
201407-201412,서울특별시,송파구,합계,28599,1290517851,
201407-201412,서울특별시,양천구,일반용,16500,397631824,51.97
201407-201412,서울특별시,양천구,합계,20627,765159142,
201407-201412,서울특별시,영등포구,일반용,23925,864304565,65.5
201407-201412,서울특별시,영등포구,합계,22050,1319511615,
201407-201412,서울특별시,용산구,일반용,15919,398538402,57.81
201407-201412,서울특별시,용산구,합계,17409,689395594,
201407-201412,서울특별시,은평구,일반용,20010,241829930,37.15
201407-201412,서울특별시,은평구,합계,31562,650958184,
201407-201412,서울특별시,종로구,일반용,24737,625044892,71.61
201407-201412,서울특별시,종로구,합계,15079,872795825,
201407-201412,서울특별시,중구,일반용,24552,1013751725,78.13
201407-201412,서울특별시,중구,합계,12650,1297446205,
201407-201412,서울특별시,중랑구,일반용,19104,230978432,42.6
201407-201412,서울특별시,중랑구,합계,26385,542140131,
