년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201607-201612,인천광역시,강화군,일반용,7380,78372245,31.15
201607-201612,인천광역시,강화군,합계,11630,251627853,
201607-201612,인천광역시,계양구,일반용,12585,229097546,34.81
201607-201612,인천광역시,계양구,합계,16438,658154656,
201607-201612,인천광역시,남구,일반용,20845,301702406,27.19
201607-201612,인천광역시,남구,합계,31369,1109495864,
201607-201612,인천광역시,남동구,일반용,22118,447376328,21.88
201607-201612,인천광역시,남동구,합계,24745,2044863535,
201607-201612,인천광역시,동구,일반용,3743,57380297,2.93
201607-201612,인천광역시,동구,합계,4005,1957096947,
201607-201612,인천광역시,부평구,일반용,22239,392161562,31.64
201607-201612,인천광역시,부평구,합계,27630,1239356337,
201607-201612,인천광역시,서구,일반용,20891,435119856,17.04
201607-201612,인천광역시,서구,합계,24681,2552933283,
201607-201612,인천광역시,연수구,일반용,8330,318796472,30.14
201607-201612,인천광역시,연수구,합계,9391,1057579737,
201607-201612,인천광역시,옹진군,일반용,3848,45617581,43.4
201607-201612,인천광역시,옹진군,합계,3724,105120715,
201607-201612,인천광역시,중구,일반용,10230,487678230,47.16
201607-201612,인천광역시,중구,합계,8204,1034114053,
