년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201407-201412,대구광역시,남구,일반용,11901,151413846,52.31
201407-201412,대구광역시,남구,합계,15746,289462638,
201407-201412,대구광역시,달서구,일반용,27131,407427312,19.79
201407-201412,대구광역시,달서구,합계,25662,2058437381,
201407-201412,대구광역시,달성군,일반용,9791,125883040,7.89
201407-201412,대구광역시,달성군,합계,10385,1596096774,
201407-201412,대구광역시,동구,일반용,19732,290623280,47.02
201407-201412,대구광역시,동구,합계,21972,618056323,
201407-201412,대구광역시,북구,일반용,24105,370205368,32.64
201407-201412,대구광역시,북구,합계,23563,1134301441,
201407-201412,대구광역시,서구,일반용,14320,148573389,27.14
201407-201412,대구광역시,서구,합계,17530,547398036,
201407-201412,대구광역시,수성구,일반용,22267,346979685,45.06
201407-201412,대구광역시,수성구,합계,20734,770034427,
201407-201412,대구광역시,중구,일반용,15172,264784930,73.92
201407-201412,대구광역시,중구,합계,8778,358193875,
