년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201907-201912,인천광역시,강화군,일반용,8070,86654312,32.22
201907-201912,인천광역시,강화군,합계,13499,268959018,
201907-201912,인천광역시,계양구,일반용,12538,228324544,34.93
201907-201912,인천광역시,계양구,합계,16257,653589395,
201907-201912,인천광역시,남동구,일반용,23283,474341846,24.4
201907-201912,인천광역시,남동구,합계,25994,1943780758,
201907-201912,인천광역시,동구,일반용,3619,54555045,2.88
201907-201912,인천광역시,동구,합계,4343,1891286511,
201907-201912,인천광역시,미추홀구,일반용,21150,319243246,35.37
201907-201912,인천광역시,미추홀구,합계,32149,902544293,
201907-201912,인천광역시,부평구,일반용,21846,400297108,34.62
201907-201912,인천광역시,부평구,합계,26837,1156318458,
201907-201912,인천광역시,서구,일반용,23481,544053665,19.73
201907-201912,인천광역시,서구,합계,27094,2757430676,
201907-201912,인천광역시,연수구,일반용,9336,379955906,29.91
201907-201912,인천광역시,연수구,합계,10303,1270336726,
201907-201912,인천광역시,옹진군,일반용,3929,51988841,55.62
201907-201912,인천광역시,옹진군,합계,4060,93463409,
201907-201912,인천광역시,중구,일반용,10959,606889567,50.04
201907-201912,인천광역시,중구,합계,9948,1212809041,
