년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
202001-202006,강원도,강릉시,일반용,20768,291208755,30.08
202001-202006,강원도,강릉시,합계,23072,968031633,
202001-202006,강원도,고성군,일반용,4262,72555229,44.6
202001-202006,강원도,고성군,합계,5036,162692904,
202001-202006,강원도,동해시,일반용,7390,107251935,9.86
202001-202006,강원도,동해시,합계,8317,1087773075,
202001-202006,강원도,삼척시,일반용,6872,81268758,11.17
202001-202006,강원도,삼척시,합계,9506,727255124,
202001-202006,강원도,속초시,일반용,8423,129689581,50.75
202001-202006,강원도,속초시,합계,6878,255556273,
202001-202006,강원도,양구군,일반용,2807,42826461,38.34
202001-202006,강원도,양구군,합계,4115,111694857,
202001-202006,강원도,양양군,일반용,4387,67108636,43.18
202001-202006,강원도,양양군,합계,5340,155414559,
202001-202006,강원도,영월군,일반용,4168,44165791,8.19
202001-202006,강원도,영월군,합계,7028,539421105,
202001-202006,강원도,원주시,일반용,26410,398528012,32.24
202001-202006,강원도,원주시,합계,27815,1236029019,
202001-202006,강원도,인제군,일반용,4740,74993908,42.51
202001-202006,강원도,인제군,합계,6148,176416158,
202001-202006,강원도,정선군,일반용,5099,94541900,30.34
202001-202006,강원도,정선군,합계,6783,311570961,
202001-202006,강원도,철원군,일반용,4952,80360945,30.67
202001-202006,강원도,철원군,합계,7445,261988043,
202001-202006,강원도,춘천시,일반용,21404,403815437,44.36
202001-202006,강원도,춘천시,합계,24858,910347645,
202001-202006,강원도,태백시,일반용,4187,48932950,30.41
202001-202006,강원도,태백시,합계,4661,160901766,
202001-202006,강원도,평창군,일반용,6578,121994976,36.67
202001-202006,강원도,평창군,합계,9190,332703114,
202001-202006,강원도,홍천군,일반용,8398,123467098,32.88
202001-202006,강원도,홍천군,합계,12794,375457040,
202001-202006,강원도,화천군,일반용,3401,61738191,45.87
202001-202006,강원도,화천군,합계,4492,134605703,
202001-202006,강원도,횡성군,일반용,5200,62142817,19.24
202001-202006,강원도,횡성군,합계,9674,322956468,
