년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
202201-202206,서울특별시,강남구,일반용,52429,1682627311,71.89
202201-202206,서울특별시,강남구,합계,32504,2340673573,
202201-202206,서울특별시,강동구,일반용,20612,374291041,46.76
202201-202206,서울특별시,강동구,합계,23924,800489148,
202201-202206,서울특별시,강북구,일반용,16501,205955559,45.29
202201-202206,서울특별시,강북구,합계,24998,454727990,
202201-202206,서울특별시,강서구,일반용,24179,704986617,53.48
202201-202206,서울특별시,강서구,합계,35464,1318162360,
202201-202206,서울특별시,관악구,일반용,25332,370654785,44.19
202201-202206,서울특별시,관악구,합계,46685,838865150,
202201-202206,서울특별시,광진구,일반용,21390,307367097,39.87
202201-202206,서울특별시,광진구,합계,30321,770849409,
202201-202206,서울특별시,구로구,일반용,18707,432591567,46.09
202201-202206,서울특별시,구로구,합계,23457,938545939,
202201-202206,서울특별시,금천구,일반용,13731,521131048,63.67
202201-202206,서울특별시,금천구,합계,18487,818442110,
202201-202206,서울특별시,노원구,일반용,15322,304411776,40.51
202201-202206,서울특별시,노원구,합계,18579,751431678,
202201-202206,서울특별시,도봉구,일반용,12683,172575958,39.53
202201-202206,서울특별시,도봉구,합계,17324,436525256,
202201-202206,서울특별시,동대문구,일반용,23650,308194862,43.56
202201-202206,서울특별시,동대문구,합계,24996,707479189,
202201-202206,서울특별시,동작구,일반용,16826,280781633,44.93
202201-202206,서울특별시,동작구,합계,27313,624958115,
202201-202206,서울특별시,마포구,일반용,31079,661676671,60.94
202201-202206,서울특별시,마포구,합계,25536,1085794813,
202201-202206,서울특별시,서대문구,일반용,16127,282087490,45.35
202201-202206,서울특별시,서대문구,합계,20872,622029895,
202201-202206,서울특별시,서초구,일반용,31408,998974089,62.61
202201-202206,서울특별시,서초구,합계,21604,1595594470,
202201-202206,서울특별시,성동구,일반용,16899,380104612,35.08
202201-202206,서울특별시,성동구,합계,16049,1083564139,
202201-202206,서울특별시,성북구,일반용,21248,265690736,36.45
202201-202206,서울특별시,성북구,합계,25947,728967650,
202201-202206,서울특별시,송파구,일반용,29631,817042331,56.07
202201-202206,서울특별시,송파구,합계,30193,1457124991,
202201-202206,서울특별시,양천구,일반용,16930,505831561,57.86
202201-202206,서울특별시,양천구,합계,21395,874161952,
202201-202206,서울특별시,영등포구,일반용,23838,863255784,64.7
202201-202206,서울특별시,영등포구,합계,24444,1334263624,
202201-202206,서울특별시,용산구,일반용,17454,419296985,58.29
202201-202206,서울특별시,용산구,합계,18179,719380183,
202201-202206,서울특별시,은평구,일반용,21067,271860293,37.35
202201-202206,서울특별시,은평구,합계,32582,727907258,
202201-202206,서울특별시,종로구,일반용,24554,595500256,71.18
202201-202206,서울특별시,종로구,합계,17555,836595903,
202201-202206,서울특별시,중구,일반용,23122,845013688,76.28
202201-202206,서울특별시,중구,합계,13175,1107829619,
202201-202206,서울특별시,중랑구,일반용,20592,236427172,41.98
202201-202206,서울특별시,중랑구,합계,29433,563161431,
