년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201801-201806,인천광역시,강화군,일반용,7627,94939120,31.05
201801-201806,인천광역시,강화군,합계,12711,305742475,
201801-201806,인천광역시,계양구,일반용,12581,230189643,34.89
201801-201806,인천광역시,계양구,합계,16448,659798680,
201801-201806,인천광역시,남구,일반용,17553,268261765,34.06
201801-201806,인천광역시,남구,합계,26941,787582657,
201801-201806,인천광역시,남동구,일반용,22718,463605771,22.64
201801-201806,인천광역시,남동구,합계,25474,2047744570,
201801-201806,인천광역시,동구,일반용,3652,57658380,2.83
201801-201806,인천광역시,동구,합계,4482,2040278579,
201801-201806,인천광역시,미추홀구,일반용,3508,45551121,32.96
201801-201806,인천광역시,미추홀구,합계,5355,138198292,
201801-201806,인천광역시,부평구,일반용,21935,388648940,32.28
201801-201806,인천광역시,부평구,합계,27243,1204171852,
201801-201806,인천광역시,서구,일반용,22326,521163542,18.33
201801-201806,인천광역시,서구,합계,26230,2842455849,
201801-201806,인천광역시,연수구,일반용,8782,347283928,30.64
201801-201806,인천광역시,연수구,합계,9716,1133596654,
201801-201806,인천광역시,옹진군,일반용,3854,55265560,46.42
201801-201806,인천광역시,옹진군,합계,3890,119042972,
201801-201806,인천광역시,중구,일반용,10554,548483259,48.88
201801-201806,인천광역시,중구,합계,9135,1122176077,
