년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201607-201612,부산광역시,강서구,일반용,8621,159332905,9.1
201607-201612,부산광역시,강서구,합계,7951,1750277058,
201607-201612,부산광역시,금정구,일반용,15324,201069265,36.71
201607-201612,부산광역시,금정구,합계,18039,547702336,
201607-201612,부산광역시,기장군,일반용,7586,151468616,26.62
201607-201612,부산광역시,기장군,합계,8480,568922692,
201607-201612,부산광역시,남구,일반용,11807,204296446,28.4
201607-201612,부산광역시,남구,합계,17030,719320075,
201607-201612,부산광역시,동구,일반용,7530,151375488,58.01
201607-201612,부산광역시,동구,합계,8909,260928153,
201607-201612,부산광역시,동래구,일반용,15617,219216176,46.76
201607-201612,부산광역시,동래구,합계,15775,468843556,
201607-201612,부산광역시,부산진구,일반용,23055,427123672,49.88
201607-201612,부산광역시,부산진구,합계,23940,856261742,
201607-201612,부산광역시,북구,일반용,10665,175535837,38.7
201607-201612,부산광역시,북구,합계,12851,453624695,
201607-201612,부산광역시,사상구,일반용,13346,212912678,23.71
201607-201612,부산광역시,사상구,합계,13560,897842010,
201607-201612,부산광역시,사하구,일반용,14346,209848611,15.0
201607-201612,부산광역시,사하구,합계,19114,1398705677,
201607-201612,부산광역시,서구,일반용,6622,116783114,38.32
201607-201612,부산광역시,서구,합계,10279,304797191,
201607-201612,부산광역시,수영구,일반용,10415,151696170,50.94
201607-201612,부산광역시,수영구,합계,12101,297804585,
201607-201612,부산광역시,연제구,일반용,11059,197465390,50.34
201607-201612,부산광역시,연제구,합계,11985,392247866,
201607-201612,부산광역시,영도구,일반용,6014,71692255,30.94
201607-201612,부산광역시,영도구,합계,9816,231721653,
201607-201612,부산광역시,중구,일반용,9037,172364898,80.36
201607-201612,부산광역시,중구,합계,6215,214490726,
201607-201612,부산광역시,해운대구,일반용,13855,461856759,47.98
201607-201612,부산광역시,해운대구,합계,15427,962654157,
