년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),비율
201501-201506,전라남도,강진군,일반용,2899,29412897,19.65
201501-201506,전라남도,강진군,합계,6388,149671603,
201501-201506,전라남도,고흥군,일반용,5395,48426309,20.17
201501-201506,전라남도,고흥군,합계,12887,240082235,
201501-201506,전라남도,곡성군,일반용,2085,22280816,10.47
201501-201506,전라남도,곡성군,합계,4979,212748101,
201501-201506,전라남도,광양시,일반용,10434,123113550,3.5
201501-201506,전라남도,광양시,합계,12334,3522232778,
201501-201506,전라남도,구례군,일반용,2438,28035591,33.03
201501-201506,전라남도,구례군,합계,4818,84882445,
201501-201506,전라남도,나주시,일반용,6453,106369426,20.39
201501-201506,전라남도,나주시,합계,11998,521565187,
201501-201506,전라남도,담양군,일반용,3576,46868155,18.63
201501-201506,전라남도,담양군,합계,7147,251622233,
201501-201506,전라남도,목포시,일반용,18609,240199178,49.73
201501-201506,전라남도,목포시,합계,15669,483017949,
201501-201506,전라남도,무안군,일반용,5178,68874087,25.18
201501-201506,전라남도,무안군,합계,10320,273558163,
201501-201506,전라남도,보성군,일반용,3556,36149566,25.47
201501-201506,전라남도,보성군,합계,8320,141909662,
201501-201506,전라남도,순천시,일반용,18583,244931579,27.72
201501-201506,전라남도,순천시,합계,22333,883725650,
201501-201506,전라남도,신안군,일반용,3163,29982677,23.13
201501-201506,전라남도,신안군,합계,8014,129614465,
201501-201506,전라남도,여수시,일반용,21145,262320900,3.82
201501-201506,전라남도,여수시,합계,24729,6864952091,
201501-201506,전라남도,영광군,일반용,4508,49265565,13.52
201501-201506,전라남도,영광군,합계,7810,364449505,
201501-201506,전라남도,영암군,일반용,4116,55051571,7.62
201501-201506,전라남도,영암군,합계,8801,722385329,
201501-201506,전라남도,완도군,일반용,5081,45947424,10.7
201501-201506,전라남도,완도군,합계,7634,429389829,
201501-201506,전라남도,장성군,일반용,3132,44173163,15.09
201501-201506,전라남도,장성군,합계,6069,292659472,
201501-201506,전라남도,장흥군,일반용,3175,32748841,19.21
201501-201506,전라남도,장흥군,합계,6265,170459982,
201501-201506,전라남도,진도군,일반용,2766,22460728,14.57
201501-201506,전라남도,진도군,합계,5916,154182132,
201501-201506,전라남도,함평군,일반용,2280,24702738,14.96
201501-201506,전라남도,함평군,합계,5968,165100051,
201501-201506,전라남도,해남군,일반용,5837,65310846,17.05
201501-201506,전라남도,해남군,합계,12938,383080278,
201501-201506,전라남도,화순군,일반용,4105,69723589,25.74
201501-201506,전라남도,화순군,합계,7724,270905013,
